수도권여부,연도,주택유형,점유형태,보유주택,주택나이,주택면적,만족도,이사계획,내집보유에대한생각,공공임대주택입주의향,가구주출생연도,총가구원수,월평균가구소득,생활비,주거관리비부담정도,총자산,총부채,최종학력,최종가중치,주거지원프로그램1,주거지원프로그램2
2,2020,4,3,2,3,33,2,2,1,2,1997,1,200,200,2,3000,0,3,1132.652186,2,3
2,2020,5,3,2,3,42.9,3,3,2,1,1996,1,200,100,2,8200,7740,4,305.0637678,2,6
2,2020,6,4,2,5,29.7,2,3,1,1,1994,1,310,170,3,700,0,4,1020.536955,5,6
2,2020,8,3,2,9,19.8,3,3,2,2,2000,1,200,200,3,500,0,3,476.7432655,1,2
2,2019,1,3,2,9,66,3,3,2,2,1989,1,350,230,2,6000,0,4,732.2505921,2,3
2,2019,2,1,2,8,75.9,3,2,1,2,1948,2,300,150,2,31500,0,2,361.3765613,4,8
2,2019,2,2,2,9,59.4,3,3,1,1,1977,1,200,100,3,5200,0,4,525.4632489,2,5
2,2019,2,2,2,8,49.5,3,2,1,1,1988,1,320,100,3,7500,0,4,765.6435639,3,7
2,2019,2,3,2,3,26.4,3,2,1,1,1979,1,150,120,3,5000,0,3,891.196844,3,2
2,2019,2,3,2,2,19.8,3,1,1,1,1993,1,50,50,1,200,0,4,1426.349083,1,2
2,2019,3,3,2,9,33,3,3,1,1,1995,1,100,70,2,1300,0,3,1426.349083,2,7
2,2019,4,1,2,8,52.8,4,2,1,2,1946,1,75,75,2,13000,0,1,320.8544419,3,4
2,2019,4,1,2,6,79.2,2,2,2,1,1966,3,150,140,1,25000,0,4,696.0737503,4,8
2,2019,4,1,2,8,62.7,2,1,1,2,1958,1,250,120,2,23300,0,3,505.442946,3,2
2,2019,4,2,2,1,49.5,4,2,1,2,1994,2,450,180,2,21600,0,4,599.0069586,3,2
2,2019,4,2,2,9,33,3,1,2,1,1992,2,300,200,3,6500,0,4,657.023078,2,3
2,2019,4,2,2,7,102.3,3,3,1,2,1989,2,500,350,2,15000,5000,4,598.1536078,2,5
2,2019,4,2,2,1,49.5,4,2,1,2,1980,2,400,150,2,21700,0,4,374.2654007,2,3
2,2019,4,2,2,1,49.5,4,2,1,2,1978,2,300,160,2,26000,0,4,374.2654007,3,2
2,2019,4,2,2,7,85.8,3,2,1,1,1988,2,330,200,2,21500,0,4,598.1536078,2,3
2,2019,4,3,2,2,44.2,3,2,1,1,1993,2,190,80,1,3000,2700,4,844.1856907,8,6
2,2019,4,3,2,7,33.7,3,2,2,1,1973,2,90,90,2,470,0,2,632.9465619,1,6
2,2019,5,1,2,9,56.1,3,2,1,2,1988,2,450,200,2,13000,4000,4,328.2945793,3,4
2,2019,5,1,2,8,56.1,2,2,1,1,1948,1,42,50,1,10500,0,1,86.41758361,7,6
2,2019,5,3,2,8,42.9,3,2,1,1,1996,2,200,100,2,1300,0,4,272.8433009,1,2
2,2019,6,2,2,3,66,3,2,1,1,1995,2,250,180,3,7500,6800,4,815.2450315,3,5
2,2019,6,3,2,5,19.8,2,2,1,1,1997,1,80,80,1,600,0,3,1405.413444,2,1
2,2019,6,3,2,1,19.8,3,1,2,2,1998,1,100,100,2,210,0,3,1405.413444,1,2
2,2019,6,3,2,1,19.8,3,1,1,2,1983,1,250,70,2,6700,0,4,1279.487966,1,2
2,2019,6,3,2,5,19.8,3,2,2,1,1991,1,250,100,2,1800,0,4,1279.487966,2,3
2,2019,6,4,2,1,19.8,3,3,2,1,1994,1,180,100,3,300,0,4,1020.536955,6,3
2,2019,6,4,2,1,26.4,3,3,2,1,1996,1,140,100,3,300,0,4,1020.536955,1,5
2,2019,8,2,2,2,23.1,3,1,1,1,1997,1,200,70,2,6500,0,3,309.204609,1,2
2,2019,8,2,2,9,42.9,4,2,1,2,1997,1,70,50,2,6000,0,3,343.5606767,1,2
2,2019,8,2,2,9,33,3,2,1,1,1984,1,400,150,2,12000,0,4,281.4997808,1,2
2,2019,8,2,2,1,26.4,4,2,1,1,1994,1,300,50,2,10500,7000,4,309.204609,3,7
2,2019,8,2,2,3,49.5,3,2,1,1,1996,1,60,50,2,7000,0,3,342.3007384,2,3
2,2019,8,2,2,9,29.7,3,3,1,2,1993,1,230,100,2,6700,0,4,309.204609,1,2
2,2019,8,2,2,3,49.5,3,2,1,1,1998,1,50,40,2,8000,8000,3,342.3007384,3,5
2,2019,8,3,2,9,42.9,3,2,1,2,1989,1,330,150,2,3500,0,4,394.5699291,2,1
2,2019,8,3,2,9,33,3,2,1,1,1994,1,300,120,2,7500,0,4,476.7432655,2,1
2,2019,8,3,2,9,36.3,3,2,1,2,1997,1,180,100,2,600,0,4,476.7432655,1,2
2,2019,8,3,2,9,42.9,3,2,1,2,1997,1,200,70,2,500,0,4,529.7147394,1,6
2,2019,8,3,2,9,42.9,3,2,1,1,1997,1,200,80,2,900,0,3,529.7147394,1,2
2,2019,8,3,2,2,23.1,3,2,1,1,1983,1,250,80,3,6500,0,4,434.026922,2,6
2,2019,8,3,2,9,36.3,3,2,1,1,1989,1,300,100,2,2000,0,4,434.026922,1,2
2,2019,8,3,2,9,42.9,3,2,1,2,1993,1,230,80,2,1200,0,4,529.7147394,2,1
2,2019,8,3,2,2,39.6,3,1,1,1,1993,1,250,150,3,1000,0,4,476.7432655,3,2
2,2019,8,3,2,9,29.7,3,3,1,2,1997,1,220,100,2,2700,0,4,476.7432655,1,2
2,2019,8,3,2,9,42.9,3,3,1,2,2001,1,70,30,2,500,0,3,476.7432655,2,1
2,2019,8,3,2,2,16.5,3,2,1,1,1988,1,300,100,1,1800,0,4,333.8668631,2,7
2,2019,8,3,2,9,33,3,2,1,2,1995,1,100,60,2,300,0,4,476.7432655,1,2
2,2019,8,3,2,9,49.5,3,2,1,1,1981,1,200,100,2,1500,0,4,297.8738506,6,1
2,2019,8,3,2,9,42.9,4,2,1,2,1990,1,300,100,2,2000,0,4,482.2521356,2,1
2,2019,8,3,2,9,49.5,3,2,1,1,1979,1,320,150,2,2000,0,4,297.8738506,6,1
2,2019,8,3,2,1,19.8,4,2,1,1,1985,1,270,100,1,1500,0,4,434.026922,2,5
2,2019,8,3,2,9,49.5,3,3,1,1,1997,1,100,30,2,600,0,3,476.7432655,1,6
2,2019,8,3,2,9,33,3,3,1,2,1999,1,40,30,2,2000,0,3,476.7432655,2,1
2,2020,2,2,2,3,16.5,4,1,1,1,1992,1,0,35,2,2000,0,4,1027.885429,2,5
2,2020,2,2,2,4,39.6,3,2,1,2,1945,1,75,50,3,1000,0,2,198.280677,2,4
2,2020,2,2,2,3,23.1,2,1,1,1,1992,1,180,150,3,6500,4800,3,925.0968863,3,2
2,2020,2,3,2,3,16.5,2,2,1,1,1991,1,200,150,3,1000,0,3,1298.547766,3,2
2,2020,4,1,2,6,59.4,3,2,1,2,1986,2,500,300,3,18500,11000,3,1218.904413,1,3
2,2020,4,2,2,2,85.8,3,3,1,2,1989,2,350,150,2,20000,8000,4,598.1536078,2,3
2,2020,6,3,2,9,29.7,3,2,2,2,2000,1,60,70,3,1000,0,3,1405.413444,1,2
2,2020,2,2,2,3,16.5,3,1,1,2,2000,1,90,30,2,500,0,3,1027.885429,1,2
2,2020,2,2,2,5,79.2,3,3,1,1,1976,3,380,280,3,7800,0,4,478.6486727,2,3
2,2020,2,3,2,5,16.5,4,1,1,1,2000,1,190,50,2,600,0,3,1584.832314,1,2
2,2020,2,3,2,3,16.5,3,1,1,1,1995,1,80,20,1,500,0,3,1584.832314,1,2
2,2020,2,3,2,2,19.8,3,2,2,1,2000,1,130,120,1,200,0,3,1426.349083,2,7
2,2020,2,3,2,2,19.8,3,2,1,1,1998,1,150,130,3,500,0,3,1426.349083,1,8
2,2020,2,7,2,5,16.5,3,3,1,2,1977,1,250,150,3,5000,0,3,1096.000132,3,5
2,2020,4,1,2,6,59.4,3,2,1,1,1993,1,300,150,2,32600,20600,4,1496.976153,6,7
2,2020,4,1,2,2,132,3,2,1,2,1971,3,300,300,2,80000,20000,4,696.0737503,2,3
2,2020,4,2,2,8,85.8,4,1,1,2,1974,2,530,250,3,29000,0,4,410.514439,3,10
2,2020,4,3,2,3,33,3,2,1,2,1997,1,100,100,2,3000,0,4,1132.652186,2,3
2,2020,6,1,2,6,82.5,3,2,1,1,1947,2,93,100,2,30000,0,3,356.0723554,8,6
2,2020,6,3,2,2,26.4,3,3,1,1,1995,1,150,150,3,200,0,3,1405.413444,2,7
2,2020,6,3,2,5,33,3,2,1,1,2001,1,120,50,2,200,0,3,1405.413444,1,2
2,2020,6,3,2,1,19.8,3,2,1,2,1994,1,200,80,2,1320,0,4,1405.413444,1,2
2,2020,6,3,2,3,13.2,4,1,1,2,1992,1,230,100,1,1100,0,4,1405.413444,2,3
2,2020,6,3,2,1,19.8,3,1,1,2,1998,1,170,60,3,520,0,3,1405.413444,1,2
2,2020,6,7,2,3,62.7,4,3,1,1,1992,1,200,150,3,2500,2000,4,1728.387314,2,3
2,2020,8,2,2,2,23.1,3,2,1,1,1994,1,70,60,2,6000,0,3,309.204609,6,2
2,2020,8,2,2,2,23.1,2,2,1,1,1993,1,0,60,2,8000,0,4,309.204609,2,6
2,2020,8,2,2,2,39.6,3,1,1,2,1993,1,200,150,3,3000,0,4,309.204609,2,3
2,2020,8,2,2,3,49.5,3,1,1,1,1997,1,50,40,3,7300,6600,3,342.3007384,3,2
2,2020,8,2,2,2,36.3,3,2,1,1,1966,2,300,150,2,14300,10000,3,119.4493577,3,2
2,2020,8,3,1,1,13.2,3,2,1,2,1981,1,300,70,1,8700,0,4,297.8738506,1,2
2,2020,8,3,2,2,16.5,3,2,1,2,2001,1,50,50,2,1000,0,3,476.7432655,2,3
2,2020,8,3,2,2,16.5,3,1,1,1,1997,1,200,90,2,500,0,3,366.7255888,1,2
2,2020,8,3,2,1,13.2,3,1,1,2,1993,1,200,70,1,2600,0,4,476.7432655,1,2
2,2020,8,3,2,9,33,3,2,1,2,2001,1,50,30,1,1000,0,3,476.7432655,2,1
2,2020,8,3,2,3,49.5,3,1,1,1,2000,1,50,40,2,3000,0,3,527.7721193,2,3
2,2000,2,2,2,7,66,3,1,1,1,1936,4,100,60,2,3000,0,1,119.1820696,2,6
2,1995,4,1,2,8,59.4,2,1,1,1,1935,2,88,50,2,24300,0,1,286.966183,5,6
2,1992,4,3,2,7,39.6,3,2,1,1,1933,2,60,50,1,1020,0,1,217.1262874,1,2
2,2000,2,1,2,8,99,3,2,1,2,1940,2,146,80,2,31500,0,2,361.3765613,3,4
2,1978,2,1,2,8,26.4,2,2,1,2,1942,2,100,50,2,1700,0,2,361.3765613,4,10
2,2007,4,1,2,7,72.6,3,2,2,2,1934,2,95,150,3,22000,0,2,286.966183,3,6
2,1995,5,1,2,7,59.4,3,2,1,1,1942,3,390,230,2,22800,0,3,71.5622432,4,7
2,1993,1,1,2,7,39.6,2,2,1,1,1941,6,548,300,4,11800,0,2,136.9524001,1,6
2,1995,5,1,2,7,59.4,3,2,1,1,1945,2,100,90,2,20700,0,3,77.29026274,4,10
2,2017,4,1,2,5,85.8,3,2,1,2,1944,2,200,200,2,40000,0,2,260.8783482,3,2
2,1980,1,1,2,9,82.5,3,2,1,2,1940,5,880,250,3,16500,0,1,136.9524001,3,2
2,1992,5,1,2,7,59.4,3,2,1,2,1937,2,70,70,1,21100,0,2,77.29026274,4,10
2,1999,5,1,2,6,82.5,2,2,1,2,1936,3,110,100,2,12000,0,1,71.5622432,3,4
2,2000,4,1,2,8,52.8,3,2,1,2,1943,2,268,180,2,13300,0,3,286.966183,3,5
2,2013,2,2,2,8,66,2,2,1,1,1930,4,400,350,3,5000,0,1,119.1820696,2,3
2,1989,7,1,2,8,99,3,2,1,2,1939,2,320,200,1,72500,0,2,694.452921,1,3
2,1980,2,1,2,8,66,3,2,1,2,1932,2,122,50,2,20500,0,2,361.3765613,4,8
2,1993,4,1,2,7,201.3,4,2,1,2,1941,2,230,190,2,78700,0,4,286.966183,4,10
2,2019,4,1,2,5,59.4,3,2,1,2,1946,2,200,200,2,30000,0,1,260.8783482,2,3
2,1990,2,1,2,8,82.5,3,2,1,2,1941,2,150,100,1,26500,0,1,361.3765613,2,3
2,2017,4,2,2,7,82.5,3,2,2,1,1941,2,150,140,4,15000,0,3,140.8230669,2,6
2,1983,1,3,2,8,39.6,3,2,2,1,1943,2,59,100,2,2000,0,1,154.185477,6,8
2,1994,4,3,2,7,33.7,3,2,2,1,1939,4,108,100,2,800,0,1,145.9218311,1,2
2,1995,1,1,2,8,66,3,2,1,2,1947,2,340,200,1,22600,0,2,203.7801058,1,2
2,1998,2,3,2,9,33,3,2,2,1,1941,3,170,80,2,2900,0,3,253.1633467,8,6
2,1990,2,2,2,8,49.5,3,2,1,1,1943,2,100,40,2,5500,0,2,161.2168284,4,7
2,1990,2,2,2,7,66,2,2,1,1,1949,3,149,60,2,2000,0,2,164.1958666,1,6
2,2016,3,2,2,6,89.1,3,2,1,2,1947,2,165,120,3,8000,0,2,177.3385113,2,3
2,2017,4,7,2,7,92.4,3,1,1,1,1935,3,180,150,2,0,0,2,247.2341932,2,3
2,2019,4,2,2,8,82.5,3,2,1,2,1946,2,148,120,3,12500,0,3,140.8230669,2,3
2,2000,1,1,2,5,49.5,3,2,1,2,1945,2,200,60,3,10500,0,2,203.7801058,4,8
2,2000,2,1,2,8,49.5,3,2,1,1,1945,3,330,300,2,17300,0,2,334.5947658,2,3
2,2002,2,7,2,8,79.2,3,2,1,2,1950,2,101,50,2,700,0,3,336.2626512,2,1
2,2005,4,3,2,5,66,4,2,1,1,1946,2,160,100,1,4530,0,1,217.1262874,2,3
2,2014,2,2,2,7,66,3,1,1,1,1950,2,30,80,2,5300,0,3,177.3385113,2,3
2,1985,1,1,2,8,59.4,3,2,1,2,1945,2,102,50,2,10500,0,2,203.7801058,4,8
2,1996,2,1,2,8,63.4,3,2,1,2,1946,2,250,100,2,16500,0,2,328.5241466,3,4
2,2002,2,2,1,5,66,2,1,1,2,1944,2,80,80,2,8000,0,1,177.3385113,3,6
2,2017,4,1,2,5,105.6,3,2,1,2,1946,3,250,230,2,14000,9000,1,265.6989775,4,3
2,1996,5,3,2,8,62.7,3,2,1,1,1947,2,88,40,2,2500,0,2,58.47987948,1,2
2,1980,1,1,2,8,52.8,3,2,1,2,1946,3,348,200,2,10000,0,2,188.6778615,3,4
2,1990,4,7,1,7,102.3,3,2,1,2,1945,2,320,260,3,34000,0,4,267.0234317,6,7
2,1991,1,1,2,8,82.5,2,2,1,1,1948,2,267,170,1,22300,0,1,203.7801058,3,2
2,2000,4,1,2,8,62.7,3,1,1,2,1949,2,150,100,1,23800,0,1,286.966183,2,3
2,2006,4,1,2,4,79.2,4,2,1,2,1950,2,320,250,3,86600,0,4,286.966183,3,4
2,2014,4,1,2,6,66,3,2,1,2,1951,2,295,250,3,25000,0,2,286.966183,1,2
2,2004,4,1,2,5,85.8,4,2,1,2,1946,2,200,150,2,45000,0,2,260.8783482,3,2
2,2010,3,3,2,5,66,3,2,1,1,1949,2,120,100,2,2000,0,2,273.4271692,2,3
2,2018,3,3,2,9,46.2,3,2,2,2,1950,3,390,300,3,4000,0,3,253.1633467,2,3
2,2018,4,2,2,6,105.6,3,2,1,1,1946,2,100,90,2,27000,0,2,140.8230669,7,6
2,1990,1,1,2,8,82.5,3,2,1,2,1950,6,430,200,1,26000,0,1,136.9524001,1,2
2,1992,1,1,2,8,132,3,2,1,1,1952,6,730,200,2,16500,0,3,215.7415187,6,5
2,1996,4,1,2,7,201.3,3,2,1,2,1945,3,466,210,2,81500,0,4,265.6989775,4,8
2,2003,1,1,2,8,75.9,3,2,1,2,1950,3,390,150,2,29400,0,2,188.6778615,1,2
2,2003,4,1,2,5,79.2,3,2,1,1,1946,3,440,320,2,20000,0,3,241.544525,4,5
2,1994,5,1,2,7,59.4,3,2,1,1,1953,2,100,100,2,20500,0,2,121.7555782,8,4
2,2011,4,1,2,3,82.5,4,2,1,2,1951,2,128,120,2,38000,0,1,286.966183,2,3
2,1978,3,1,2,8,99,3,2,1,2,1952,2,400,300,3,23500,0,3,569.2775599,4,8
2,1990,1,3,2,8,82.5,3,2,1,2,1952,2,340,100,1,9200,0,2,242.8888354,3,2
2,2000,5,1,2,5,82.5,2,2,1,2,1955,2,300,250,3,8500,0,3,121.7555782,3,7
2,2003,5,1,2,5,82.5,2,2,1,2,1949,2,120,100,2,8400,0,1,77.29026274,3,6
2,2005,4,1,2,7,79.2,3,2,1,2,1952,2,330,150,2,20800,0,2,452.0586722,2,3
2,2010,4,1,2,3,102.3,3,1,1,2,1951,2,300,260,2,36500,0,3,286.966183,3,4
2,2017,4,1,2,4,125.4,3,2,1,1,1951,2,440,400,3,50500,10000,5,286.966183,8,5
2,2019,2,3,2,8,66,3,2,1,1,1951,3,420,200,1,4650,0,2,253.1633467,6,7
2,1992,4,3,2,7,33,3,2,1,1,1950,2,80,80,2,360,0,4,241.2514304,4,6
2,1998,4,1,2,6,72.6,3,2,2,2,1954,2,120,150,2,20300,0,3,452.0586722,3,4
2,2000,4,1,2,6,201.3,3,2,1,1,1951,3,1270,800,3,216000,44000,4,265.6989775,7,8
2,2000,4,1,2,7,49.5,3,2,1,2,1951,2,200,160,2,11500,0,2,286.966183,3,4
2,2012,4,1,2,3,82.5,3,2,1,2,1953,3,410,230,1,54000,0,4,380.5058006,6,7
2,2015,1,2,2,9,33,3,2,1,1,1952,2,300,200,1,3200,0,2,157.5320572,6,7
2,2017,4,1,2,5,75.9,3,2,1,2,1953,3,300,260,2,24000,15000,3,418.5563807,2,3
2,2017,4,3,2,7,82.5,3,2,1,1,1954,4,122,130,1,6100,0,2,229.8710897,3,4
2,2018,4,3,2,7,33,3,2,1,1,1950,3,100,100,2,100,0,1,223.3721677,6,8
2,1990,4,1,2,7,102.3,3,2,2,2,1951,2,250,200,3,29000,0,4,216.0168347,2,4
2,1992,4,1,2,8,59.4,2,1,1,1,1955,2,328,200,2,32500,0,2,452.0586722,6,5
2,1996,4,1,2,6,72.6,3,2,1,2,1955,4,600,300,2,32800,0,3,303.810423,3,4
2,1996,4,3,2,7,39.6,3,2,1,1,1958,2,70,65,2,400,0,2,342.0396791,8,5
2,2000,4,1,1,5,102.3,3,2,1,2,1951,2,270,250,3,60000,0,4,260.8783482,4,7
2,2003,4,1,2,6,72.6,2,2,1,2,1954,4,175,150,2,19800,0,3,303.810423,3,4
2,2005,4,1,2,7,102.3,3,2,1,2,1956,2,524,400,3,24000,0,3,452.0586722,5,4
2,2010,4,1,1,3,99,3,2,1,2,1954,2,840,400,3,115000,48500,3,452.0586722,4,3
2,2010,4,1,2,4,79.2,3,2,2,1,1950,4,570,300,3,74000,11000,3,192.8584116,3,7
2,2010,4,1,2,7,82.5,3,2,1,2,1953,2,355,180,2,23700,0,2,452.0586722,3,2
2,2010,7,2,2,7,92.4,3,2,1,2,1957,3,380,140,3,7900,0,3,497.0603623,2,3
2,2012,4,1,2,3,112.2,3,2,1,2,1955,4,480,340,1,46300,5000,2,303.810423,6,7
2,2013,1,2,2,8,66,3,3,1,1,1951,2,234,200,3,11000,1000,2,100.0011192,3,5
2,2013,2,3,2,8,49.5,2,2,2,1,1956,2,250,130,2,2100,0,2,430.7306239,2,5
2,2015,8,1,2,2,84.8,4,2,1,2,1951,2,300,150,3,28500,0,3,120.78659,8,4
2,2018,1,2,2,8,66,3,2,1,2,1952,2,290,100,2,7100,0,2,157.5320572,3,2
2,2019,2,3,2,9,33,2,2,1,1,1954,3,259,150,2,2000,0,2,398.8089646,1,2
2,1996,4,1,2,7,82.5,3,2,1,1,1954,2,350,150,2,32600,0,4,452.0586722,3,4
2,1996,4,3,2,7,33,3,2,1,1,1955,2,80,80,2,210,0,4,380.0440879,6,4
2,2007,4,1,2,6,59.4,3,2,1,2,1954,2,238,150,2,23500,0,3,452.0586722,3,4
2,2008,5,1,2,5,82.5,2,2,1,2,1957,2,300,250,2,10500,0,2,121.7555782,3,4
2,2008,6,1,2,6,79.2,3,2,1,1,1955,3,500,400,3,19000,1600,4,519.3516349,8,5
2,2010,4,1,2,3,99,3,2,1,2,1953,2,130,100,1,45200,0,3,452.0586722,3,2
2,2010,5,1,2,9,49.5,3,2,1,2,1957,2,200,200,3,7000,0,2,121.7555782,2,3
2,1992,4,1,2,7,82.5,3,2,1,2,1959,2,150,250,2,33900,0,2,452.0586722,3,4
2,1996,4,1,2,6,72.6,3,2,1,1,1953,4,500,250,2,25100,0,3,303.810423,3,4
2,2001,5,1,2,5,82.5,2,2,1,2,1955,2,110,100,1,9000,0,1,121.7555782,7,8
2,2005,4,1,2,4,138.6,3,2,1,2,1952,2,350,300,2,60000,0,4,452.0586722,2,3
2,2011,4,1,2,3,82.5,3,2,1,2,1952,2,325,300,2,38000,0,4,452.0586722,3,2
2,2012,4,1,2,7,85.8,3,2,1,2,1954,2,382,190,2,24900,0,2,452.0586722,5,2
2,2014,7,1,2,8,66,3,2,1,2,1954,2,300,150,1,57200,0,2,1093.973729,2,3
2,2016,4,2,1,8,56.1,3,2,1,2,1962,2,400,300,2,37000,5000,3,368.9259223,3,5
2,2017,4,3,1,2,128.7,3,1,1,2,1956,2,500,400,2,33000,0,3,342.0396791,3,5
2,1993,4,1,2,7,49.5,3,2,1,2,1958,2,360,150,3,15000,0,3,452.0586722,3,8
2,1998,1,1,2,7,115.5,3,2,1,2,1953,2,218,100,2,18200,0,3,291.8321818,3,4
2,2002,2,1,2,6,66,2,2,1,1,1955,3,200,180,2,4000,0,3,527.0881188,2,3
2,2010,4,1,1,7,82.5,2,1,1,1,1956,1,400,200,2,44600,0,3,505.442946,3,7
2,2010,4,3,2,5,66,4,2,1,1,1955,2,310,120,1,5000,0,2,342.0396791,6,7
2,2014,4,1,2,5,82.5,3,2,1,2,1957,2,250,180,2,18500,4000,3,410.9624292,3,6
2,2017,4,1,2,7,82.5,4,2,2,1,1953,2,410,350,3,26000,2700,1,452.0586722,3,4
2,2000,5,1,2,7,59.4,3,2,1,1,1953,2,90,80,2,20700,0,3,121.7555782,4,10
2,2001,2,1,2,7,59.4,3,2,1,1,1956,3,505,200,2,21100,0,3,527.0881188,4,7
2,2002,5,4,2,9,66,3,2,1,1,1958,2,200,100,2,1000,0,3,60.81385017,2,7
2,2012,5,1,2,5,82.5,3,2,1,2,1958,2,300,280,2,13000,700,2,121.7555782,3,4
2,2020,4,2,2,8,66,3,2,2,1,1955,2,275,200,2,14000,8000,3,221.8389915,2,3
2,1991,1,3,2,9,56.1,3,2,1,1,1957,3,300,200,2,3500,100,2,224.8882238,5,6
2,1995,5,1,2,8,72.6,2,2,1,1,1959,4,350,300,2,10700,0,3,81.82701938,7,6
2,1996,4,1,2,6,82.5,3,2,1,2,1958,2,130,160,1,46250,1000,4,452.0586722,4,10
2,1999,4,1,2,6,59.4,3,2,1,2,1959,3,300,240,2,15800,0,3,418.5563807,2,3
2,2000,1,3,2,9,33,3,1,1,2,1960,3,400,280,2,3000,5000,3,224.8882238,1,2
2,2002,4,1,2,7,85.8,3,2,1,2,1959,2,150,120,2,32000,0,3,452.0586722,4,8
2,2007,4,1,2,4,125.4,3,3,1,1,1958,3,250,200,2,45200,14000,4,418.5563807,8,7
2,2007,4,1,2,6,85.8,3,2,1,2,1960,2,0,200,2,15000,0,3,452.0586722,4,10
2,2008,4,1,2,6,59.4,3,2,1,1,1951,2,110,110,2,32100,0,4,286.966183,4,7
2,2010,6,1,2,3,79.2,2,2,1,1,1959,3,350,250,3,10000,6000,3,519.3516349,4,7
2,2011,4,1,1,4,141.9,3,2,1,2,1959,3,600,500,2,110000,0,4,418.5563807,2,3
2,2017,2,2,2,7,52.8,3,1,1,2,1957,2,350,160,3,4000,0,3,279.3618784,2,3
2,2018,2,1,2,8,105.6,3,2,1,2,1958,2,200,70,2,26300,5000,3,569.2775599,3,4
2,1992,4,1,2,7,72.6,3,2,2,2,1958,4,700,500,3,23000,0,3,303.810423,7,6
2,1993,4,1,2,7,56.1,3,2,1,1,1957,2,300,90,2,14000,0,2,452.0586722,5,6
2,1995,5,1,2,8,56.1,1,2,1,1,1964,2,190,190,3,8700,0,3,202.4837414,3,4
2,2000,2,1,2,8,59.4,3,2,1,2,1963,2,300,150,2,13400,0,3,946.7282889,4,8
2,2018,2,2,2,9,66,3,3,1,1,1948,2,86,40,2,7300,0,2,161.2168284,1,2
2,2019,3,3,2,3,19.8,3,2,1,1,1961,2,220,100,2,400,0,2,430.7306239,2,3
2,1997,1,7,2,8,79.2,3,2,2,2,1960,3,200,100,3,0,0,3,276.5691156,1,4
2,1999,4,1,2,6,85.8,3,2,1,2,1960,3,400,300,2,27400,0,3,418.5563807,3,7
2,2000,3,3,2,6,52.8,3,2,1,2,1959,2,200,150,3,2500,0,3,430.7306239,2,3
2,2010,1,2,2,8,79.2,3,1,1,2,1958,3,350,200,3,4500,0,3,145.8572786,2,3
2,2018,2,2,2,8,66,3,2,1,1,1956,3,300,220,1,5100,0,2,258.6582316,6,7
2,2018,4,1,2,5,79.2,3,2,2,1,1958,2,260,220,2,20000,4000,3,410.9624292,5,3
2,2019,4,1,2,1,49.5,4,2,1,2,1962,3,250,150,2,29200,0,3,634.6093981,4,3
2,1994,4,3,2,7,39.6,3,3,1,1,1957,2,80,70,2,1700,0,3,342.0396791,6,5
2,1995,1,4,2,8,33,2,3,1,2,1959,2,100,70,1,500,0,1,176.3730335,1,2
2,2000,4,1,2,7,79.2,2,2,1,1,1961,4,800,300,3,20900,0,3,303.810423,3,7
2,2001,6,1,2,9,82.5,3,2,1,1,1962,5,724,300,3,33000,0,4,626.9190907,5,3
2,2002,4,1,1,5,85.8,3,2,1,1,1961,3,380,300,3,36000,0,4,418.5563807,7,8
2,2004,4,1,2,5,62.7,3,2,1,2,1940,2,40,160,2,17000,0,2,260.8783482,6,3
2,2013,4,2,2,6,108.9,3,1,1,2,1963,3,520,250,3,29900,0,3,341.58464,3,5
2,2014,2,1,2,9,85.8,3,2,1,2,1956,2,250,120,2,22200,0,3,569.2775599,4,8
2,2016,2,3,2,9,49.5,3,2,2,1,1955,3,150,150,2,4000,0,3,398.8089646,6,8
2,1989,2,1,2,8,92.4,3,2,1,2,1962,2,300,220,2,23200,0,3,946.7282889,2,3
2,2008,6,1,2,6,69.3,3,2,1,1,1955,3,500,300,3,24000,2000,2,519.3516349,8,7
2,2010,2,3,2,4,59.4,2,2,1,1,1964,3,300,250,2,2500,0,3,663.2331138,3,2
2,2013,2,1,2,7,66,3,2,1,2,1969,5,600,300,2,20200,0,3,636.2579453,3,4
2,1995,5,1,2,8,92.4,3,2,1,2,1963,3,350,220,2,12800,0,2,187.4775713,6,5
2,1998,4,1,2,7,56.1,3,2,1,2,1963,3,300,200,2,9600,0,2,696.0737503,6,5
2,2000,5,1,2,8,56.1,1,2,2,1,1965,3,300,300,4,9300,8000,3,187.4775713,3,6
2,2000,6,1,2,5,82.5,3,2,1,2,1957,2,55,200,3,18000,0,3,560.9218287,6,7
2,2005,4,1,2,5,108.9,3,2,1,2,1960,3,600,500,3,20000,0,4,418.5563807,3,8
2,2005,4,1,2,5,75.9,3,2,1,2,1955,2,190,140,3,17000,0,3,410.9624292,6,7
2,2006,4,1,2,7,49.5,3,1,1,2,1963,4,600,400,3,13000,0,3,505.2472505,4,8
2,2010,1,3,2,9,9.9,3,2,2,1,1935,2,252,150,3,100,0,2,154.185477,8,6
2,2010,7,3,2,9,141.6,3,2,2,2,1965,2,400,180,3,5500,0,3,1529.492522,1,2
2,2014,4,3,2,6,79.2,2,2,1,1,1963,2,350,150,2,4000,0,3,568.8238267,2,3
2,2015,2,3,2,7,49.5,3,2,1,1,1965,3,250,150,2,1800,0,3,663.2331138,2,6
2,2015,4,1,2,8,82.5,2,1,1,1,1960,4,730,280,3,19200,0,3,303.810423,6,5
